image,mode,bpp,psnr_db,compression_rate,k,m,g,psnr_ok_30db
BDD/test_710.ppm,SLIC,12.66796875,31.45,1.3880666049953747,455.0,0.3,1.0,True
BDD/test_710.ppm,slicCC,11.634765625,27.3477,1.5113312069833809,1024.0,0.4,1.0,False
BDD/test_711.ppm,SLIC,11.86328125,31.0963,1.291735265064208,256.0,0.7,1.0,True
BDD/test_711.ppm,slicCC,10.03125,27.1092,1.5276479750778815,1024.0,1.0,1.0,False
BDD/test_712.ppm,SLIC,8.83984375,34.1156,1.6062748563853293,64.0,0.05,1.0,True
BDD/test_712.ppm,slicCC,10.04296875,31.876,1.413846752236484,1024.0,0.05,1.0,True
BDD/test_713.ppm,SLIC,10.501953125,30.4714,1.5597917054119397,256.0,0.2,1.0,True
BDD/test_713.ppm,slicCC,10.552734375,29.6557,1.552285767166389,1024.0,0.3,1.0,False
BDD/test_714.ppm,SLIC,17.130859375,28.5735,1.2669022916429142,455.0,1.0,1.0,False
BDD/test_714.ppm,slicCC,12.666015625,22.0155,1.7134926754047803,1024.0,0.3,1.0,False
BDD/test_715.ppm,SLIC,13.84375,27.8853,1.3899548532731376,455.0,0.4,1.0,False
BDD/test_715.ppm,slicCC,11.642578125,24.4132,1.6527428283844992,1024.0,1.0,1.0,False
BDD/test_716.ppm,SLIC,16.150390625,29.43,1.2730680856209942,455.0,0.5,1.0,False
BDD/test_716.ppm,slicCC,12.51953125,25.027,1.6422776911076442,1024.0,1.0,1.0,False
BDD/test_717.ppm,SLIC,13.740234375,27.0291,1.3882018479033404,1024.0,0.05,1.0,False
BDD/test_717.ppm,slicCC,11.3671875,24.1124,1.6780068728522337,1024.0,0.7,1.0,False
BDD/test_718.ppm,SLIC,16.513671875,25.9907,1.3036073329390894,455.0,0.7,1.0,False
BDD/test_718.ppm,slicCC,12.310546875,19.5023,1.7486910994764397,1024.0,0.1,1.0,False
BDD/test_719.ppm,SLIC,4.560546875,40.0474,1.528051391862955,64.0,0.05,2.0,True
BDD/test_719.ppm,slicCC,3.005859375,32.5692,2.318388564002599,64.0,0.05,2.0,True
BDD/test_72.ppm,SLIC,13.837890625,28.4468,1.2976711362032463,455.0,0.7,1.0,False
BDD/test_72.ppm,slicCC,10.7578125,23.0459,1.6692084241103848,1024.0,1.0,1.0,False
BDD/test_720.ppm,SLIC,6.33203125,30.5478,2.2788402220851327,64.0,1.0,3.0,True
BDD/test_720.ppm,slicCC,10.1640625,32.1384,1.4196771714066103,1024.0,0.05,1.0,True
BDD/test_721.ppm,SLIC,16.36328125,30.1772,1.2206970637383623,455.0,0.3,1.0,True
BDD/test_721.ppm,slicCC,11.712890625,21.7307,1.705352676338169,1024.0,0.5,1.0,False
BDD/test_722.ppm,SLIC,5.125,31.6971,2.2202743902439024,64.0,0.05,2.0,True
BDD/test_722.ppm,slicCC,8.640625,28.5994,1.3169077757685352,1024.0,0.05,1.0,False
BDD/test_723.ppm,SLIC,7.10546875,31.3201,2.090709180868609,64.0,0.05,2.0,True
BDD/test_723.ppm,slicCC,9.939453125,29.1931,1.4945961878561604,1024.0,0.2,1.0,False
BDD/test_724.ppm,SLIC,16.73046875,30.0442,1.226243287415363,455.0,1.0,1.0,True
BDD/test_724.ppm,slicCC,11.95703125,23.8965,1.7157791571381902,1024.0,0.05,1.0,False
BDD/test_725.ppm,SLIC,8.30078125,31.4661,1.851764705882353,64.0,0.05,1.0,True
BDD/test_725.ppm,slicCC,10.482421875,31.6195,1.4663685485373579,1024.0,0.3,1.0,True
BDD/test_726.ppm,SLIC,11.46875,32.4379,1.4417574931880108,256.0,0.3,1.0,True
BDD/test_726.ppm,slicCC,10.455078125,29.7221,1.581543059966374,1024.0,0.05,1.0,False
BDD/test_727.ppm,SLIC,17.025390625,25.5065,1.3200642422851898,455.0,0.7,1.0,False
BDD/test_727.ppm,slicCC,12.37890625,19.2994,1.8155569580309245,1024.0,1.0,1.0,False
BDD/test_728.ppm,SLIC,7.0,30.5176,2.1294642857142856,64.0,0.05,1.0,True
BDD/test_728.ppm,slicCC,10.025390625,25.8046,1.4868497954412625,1024.0,0.05,1.0,False
BDD/test_729.ppm,SLIC,13.994140625,28.1393,1.3218422889043964,455.0,0.2,1.0,False
BDD/test_729.ppm,slicCC,11.25,23.2599,1.6442708333333333,1024.0,0.5,1.0,False
BDD/test_73.ppm,SLIC,14.55078125,26.6241,1.3846979865771811,455.0,0.4,1.0,False
BDD/test_73.ppm,slicCC,11.5625,22.3364,1.7425675675675676,1024.0,1.0,1.0,False
BDD/test_730.ppm,SLIC,14.328125,28.1728,1.3058887677208288,455.0,0.2,1.0,False
BDD/test_730.ppm,slicCC,11.72265625,23.4139,1.5961346217927357,1024.0,1.0,1.0,False
BDD/test_731.ppm,SLIC,10.345703125,31.4549,1.410420993014914,256.0,0.4,1.0,True
BDD/test_731.ppm,slicCC,9.69921875,25.4238,1.504430124848973,1024.0,0.05,1.0,False
BDD/test_732.ppm,SLIC,14.419921875,31.1095,1.3157253149126371,256.0,0.5,1.0,True
BDD/test_732.ppm,slicCC,11.673828125,26.5559,1.625230048519324,1024.0,0.3,1.0,False
BDD/test_733.ppm,SLIC,6.447265625,30.3808,2.1869130566495003,64.0,0.05,2.0,True
BDD/test_733.ppm,slicCC,10.1484375,32.1705,1.3893379522709777,1024.0,0.05,1.0,True
BDD/test_734.ppm,SLIC,15.103515625,29.7593,1.3090650459071511,455.0,0.5,1.0,False
BDD/test_734.ppm,slicCC,12.041015625,24.4634,1.6420113544201136,1024.0,1.0,1.0,False
BDD/test_735.ppm,SLIC,8.84375,31.8898,1.3325971731448762,256.0,0.4,1.0,True
BDD/test_735.ppm,slicCC,8.271484375,29.1125,1.4247933884297521,1024.0,0.3,1.0,False
BDD/test_736.ppm,SLIC,15.3125,27.782,1.3072704081632653,455.0,0.2,1.0,False
BDD/test_736.ppm,slicCC,11.853515625,22.3747,1.6887460866699622,1024.0,1.0,1.0,False
BDD/test_737.ppm,SLIC,16.99609375,27.8707,1.2476442197196047,455.0,0.4,1.0,False
BDD/test_737.ppm,slicCC,12.47265625,22.2796,1.700125274036956,1024.0,0.05,1.0,False
BDD/test_738.ppm,SLIC,16.169921875,27.0767,1.3086121512259934,455.0,0.05,1.0,False
BDD/test_738.ppm,slicCC,12.478515625,22.7116,1.6957270308342463,1024.0,0.05,1.0,False
BDD/test_739.ppm,SLIC,10.771484375,30.2285,1.555394378966455,256.0,1.0,1.0,True
BDD/test_739.ppm,slicCC,10.615234375,28.2725,1.5782888684452623,1024.0,0.2,1.0,False
BDD/test_74.ppm,SLIC,10.8125,30.2815,1.5247471098265897,256.0,0.3,1.0,True
BDD/test_74.ppm,slicCC,10.427734375,27.5258,1.5810076793407004,1024.0,0.5,1.0,False
BDD/test_740.ppm,SLIC,9.853515625,30.6463,1.6866204162537166,256.0,1.0,1.0,True
BDD/test_740.ppm,slicCC,10.255859375,30.3355,1.6204532470005713,1024.0,1.0,1.0,True
BDD/test_741.ppm,SLIC,16.576171875,27.6496,1.2889124543419348,455.0,0.2,1.0,False
BDD/test_741.ppm,slicCC,12.5234375,22.9519,1.7060199625701808,1024.0,1.0,1.0,False
BDD/test_742.ppm,SLIC,15.322265625,27.081,1.3397068196303379,455.0,1.0,1.0,False
BDD/test_742.ppm,slicCC,11.931640625,22.167,1.7204125061384843,1024.0,1.0,1.0,False
BDD/test_743.ppm,SLIC,17.587890625,27.7247,1.2567462520821766,455.0,0.05,1.0,False
BDD/test_743.ppm,slicCC,12.9296875,21.6644,1.7095166163141995,1024.0,0.7,1.0,False
BDD/test_744.ppm,SLIC,11.634765625,32.0585,1.283364109451066,256.0,0.3,1.0,True
BDD/test_744.ppm,slicCC,10.236328125,27.4561,1.458691089486739,1024.0,0.05,1.0,False
BDD/test_745.ppm,SLIC,17.837890625,25.596,1.2915799846709735,455.0,0.7,1.0,False
BDD/test_745.ppm,slicCC,13.197265625,19.8697,1.7457451531744856,1024.0,0.5,1.0,False
BDD/test_746.ppm,SLIC,12.396484375,31.4684,1.3943595399401292,256.0,0.5,1.0,True
BDD/test_746.ppm,slicCC,11.068359375,27.2205,1.5616728427739546,1024.0,0.4,1.0,False
BDD/test_747.ppm,SLIC,14.794921875,27.7058,1.359075907590759,455.0,1.0,1.0,False
BDD/test_747.ppm,slicCC,11.8515625,22.2317,1.6966051417270929,1024.0,0.05,1.0,False
BDD/test_748.ppm,SLIC,14.021484375,29.9527,1.3301295445048056,455.0,0.7,1.0,False
BDD/test_748.ppm,slicCC,11.751953125,25.5172,1.5870034901113512,1024.0,1.0,1.0,False
BDD/test_749.ppm,SLIC,14.619140625,29.7287,1.3110220440881764,455.0,0.7,1.0,False
BDD/test_749.ppm,slicCC,11.865234375,24.5808,1.6153086419753087,1024.0,0.4,1.0,False
BDD/test_75.ppm,SLIC,15.0234375,31.3928,1.2567602704108165,455.0,0.7,1.0,True
BDD/test_75.ppm,slicCC,11.7265625,27.2566,1.610093271152565,1024.0,0.7,1.0,False
BDD/test_750.ppm,SLIC,14.265625,29.6091,1.3665115005476451,455.0,1.0,1.0,False
BDD/test_750.ppm,slicCC,11.759765625,25.461,1.6576980568011959,1024.0,1.0,1.0,False
BDD/test_751.ppm,SLIC,14.810546875,28.3721,1.292232625609917,455.0,0.3,1.0,False
BDD/test_751.ppm,slicCC,11.603515625,21.0433,1.6493856253156034,1024.0,1.0,1.0,False
BDD/test_752.ppm,SLIC,10.734375,32.9258,1.4028384279475983,256.0,1.0,1.0,True
BDD/test_752.ppm,slicCC,10.642578125,29.8807,1.41493852082951,1024.0,0.05,1.0,False
BDD/test_753.ppm,SLIC,13.052734375,30.7801,1.436330989076762,256.0,0.2,1.0,True
BDD/test_753.ppm,slicCC,11.435546875,25.7055,1.639453458582408,1024.0,0.05,1.0,False
BDD/test_754.ppm,SLIC,12.123046875,31.319,1.3874657644594812,256.0,0.4,1.0,True
BDD/test_754.ppm,slicCC,10.921875,27.1611,1.540057224606581,1024.0,0.2,1.0,False
BDD/test_755.ppm,SLIC,17.623046875,26.7589,1.284162695334146,455.0,0.4,1.0,False
BDD/test_755.ppm,slicCC,13.326171875,20.8291,1.6982265865455077,1024.0,0.4,1.0,False
BDD/test_756.ppm,SLIC,5.24609375,31.1174,2.4501116902457185,64.0,0.05,3.0,True
BDD/test_756.ppm,slicCC,9.150390625,33.327,1.4046958377801495,1024.0,0.05,1.0,True
BDD/test_757.ppm,SLIC,15.599609375,28.7414,1.2952297483410542,455.0,1.0,1.0,False
BDD/test_757.ppm,slicCC,12.171875,23.7291,1.6599807445442876,1024.0,0.2,1.0,False
BDD/test_758.ppm,SLIC,6.048828125,31.0733,1.8624475298676137,64.0,0.7,1.0,True
BDD/test_758.ppm,slicCC,8.962890625,30.6693,1.2569187186750925,1024.0,0.4,1.0,True
BDD/test_759.ppm,SLIC,6.83984375,30.875,1.4317532838378069,256.0,0.05,1.0,True
BDD/test_759.ppm,slicCC,6.56640625,28.8815,1.4913741820345032,1024.0,0.1,1.0,False
BDD/test_76.ppm,SLIC,17.5859375,26.8936,1.258440693025322,455.0,0.2,1.0,False
BDD/test_76.ppm,slicCC,12.955078125,21.0543,1.7082767978290367,1024.0,1.0,1.0,False
BDD/test_760.ppm,SLIC,15.275390625,28.9532,1.3358905510804244,455.0,0.5,1.0,False
BDD/test_760.ppm,slicCC,12.47265625,24.8002,1.6360789226432821,1024.0,0.4,1.0,False
BDD/test_761.ppm,SLIC,7.90625,30.2139,1.9503458498023716,64.0,1.0,3.0,True
BDD/test_761.ppm,slicCC,10.658203125,28.9667,1.4467656221367051,1024.0,0.05,1.0,False
BDD/test_762.ppm,SLIC,13.380859375,31.3858,1.3114873741059698,455.0,0.2,1.0,True
BDD/test_762.ppm,slicCC,10.7890625,26.1059,1.6265387400434468,1024.0,1.0,1.0,False
BDD/test_763.ppm,SLIC,4.478515625,34.22,2.0335804622764937,64.0,0.05,2.0,True
BDD/test_763.ppm,slicCC,4.513671875,32.4655,2.017741237559498,164.0,0.4,1.0,True
BDD/test_764.ppm,SLIC,14.69140625,30.2465,1.2705397500664717,455.0,0.3,1.0,True
BDD/test_764.ppm,slicCC,11.646484375,24.7074,1.6027167533120912,1024.0,0.3,1.0,False
BDD/test_765.ppm,SLIC,14.33984375,30.3471,1.3281122309997275,455.0,0.7,1.0,True
BDD/test_765.ppm,slicCC,11.5703125,25.2064,1.6460162052667118,1024.0,1.0,1.0,False
BDD/test_766.ppm,SLIC,8.779296875,30.2525,1.746607341490545,64.0,0.05,2.0,True
BDD/test_766.ppm,slicCC,10.3828125,26.5119,1.47686230248307,1024.0,0.5,1.0,False
BDD/test_767.ppm,SLIC,17.30859375,28.5554,1.2014218009478672,455.0,0.5,1.0,False
BDD/test_767.ppm,slicCC,12.33984375,20.4024,1.6851851851851851,1024.0,1.0,1.0,False
BDD/test_768.ppm,SLIC,11.525390625,30.5782,1.2743602779189969,256.0,0.2,1.0,True
BDD/test_768.ppm,slicCC,9.5625,26.6905,1.5359477124183007,1024.0,0.05,1.0,False
BDD/test_769.ppm,SLIC,5.302734375,30.2843,1.7303867403314916,64.0,0.05,1.0,True
BDD/test_769.ppm,slicCC,6.2265625,29.5308,1.4736511919698871,1024.0,0.2,1.0,False
BDD/test_77.ppm,SLIC,6.373046875,30.1476,2.301256512411891,64.0,0.05,1.0,True
BDD/test_77.ppm,slicCC,10.537109375,30.5578,1.3918443002780352,1024.0,0.05,1.0,True
BDD/test_770.ppm,SLIC,14.310546875,27.3602,1.3824211819298484,455.0,0.2,1.0,False
BDD/test_770.ppm,slicCC,11.66015625,21.7289,1.6966499162479063,1024.0,1.0,1.0,False
BDD/test_771.ppm,SLIC,12.33203125,30.9045,1.3394044979410833,256.0,0.7,1.0,True
BDD/test_771.ppm,slicCC,10.5390625,26.6868,1.5672720533728688,1024.0,0.05,1.0,False
BDD/test_772.ppm,SLIC,13.939453125,28.2584,1.4043715846994536,455.0,1.0,1.0,False
BDD/test_772.ppm,slicCC,11.705078125,25.4474,1.6724511930585684,1024.0,1.0,1.0,False
BDD/test_773.ppm,SLIC,12.005859375,30.2872,1.495526272978689,256.0,0.4,1.0,True
BDD/test_773.ppm,slicCC,11.279296875,25.8092,1.5918614718614719,1024.0,0.05,1.0,False
BDD/test_774.ppm,SLIC,16.009765625,29.1154,1.2713187751616446,455.0,0.2,1.0,False
BDD/test_774.ppm,slicCC,12.451171875,24.7018,1.6346666666666667,1024.0,0.05,1.0,False
BDD/test_775.ppm,SLIC,15.7578125,27.3938,1.3309370352007932,455.0,0.5,1.0,False
BDD/test_775.ppm,slicCC,12.375,23.2609,1.694760101010101,1024.0,0.5,1.0,False
BDD/test_776.ppm,SLIC,13.70703125,28.5596,1.3502422342547735,455.0,0.05,1.0,False
BDD/test_776.ppm,slicCC,11.05859375,23.6871,1.6736135641116214,1024.0,0.7,1.0,False
BDD/test_777.ppm,SLIC,6.03125,30.4063,1.6599740932642486,64.0,0.05,2.0,True
BDD/test_777.ppm,slicCC,6.927734375,28.146,1.4451649281082606,1024.0,0.3,1.0,False
BDD/test_778.ppm,SLIC,15.060546875,30.5232,1.256386979639476,455.0,0.4,1.0,True
BDD/test_778.ppm,slicCC,12.1171875,25.7695,1.561573178594455,1024.0,0.05,1.0,False
BDD/test_779.ppm,SLIC,14.55078125,28.6976,1.3781208053691276,455.0,1.0,1.0,False
BDD/test_779.ppm,slicCC,11.478515625,23.5364,1.7469797515739323,1024.0,0.05,1.0,False
BDD/test_78.ppm,SLIC,14.55078125,30.4372,1.3128859060402684,455.0,1.0,1.0,True
BDD/test_78.ppm,slicCC,11.72265625,26.3073,1.629623458847051,1024.0,0.5,1.0,False
BDD/test_780.ppm,SLIC,15.6875,28.2798,1.3289342629482073,455.0,0.5,1.0,False
BDD/test_780.ppm,slicCC,12.18359375,22.3557,1.7111253606925296,1024.0,1.0,1.0,False
BDD/test_781.ppm,SLIC,15.734375,26.2126,1.3671797418073486,455.0,0.4,1.0,False
BDD/test_781.ppm,slicCC,12.49609375,22.38,1.7214754610815879,1024.0,0.3,1.0,False
BDD/test_782.ppm,SLIC,13.72265625,26.639,1.4570167947623114,455.0,0.05,1.0,False
BDD/test_782.ppm,slicCC,10.896484375,22.3682,1.8349166517297006,1024.0,0.05,1.0,False
BDD/test_783.ppm,SLIC,10.59375,32.5191,1.4467182890855457,256.0,0.4,1.0,True
BDD/test_783.ppm,slicCC,10.56640625,28.9058,1.4504621072088724,1024.0,0.05,1.0,False
BDD/test_784.ppm,SLIC,14.5078125,31.1639,1.3051965535810448,455.0,0.05,1.0,True
BDD/test_784.ppm,slicCC,11.736328125,27.0123,1.6134132135130637,1024.0,0.7,1.0,False
BDD/test_785.ppm,SLIC,17.8828125,26.6635,1.2421363040629096,455.0,1.0,1.0,False
BDD/test_785.ppm,slicCC,13.19921875,19.63,1.682894347440071,1024.0,0.4,1.0,False
BDD/test_786.ppm,SLIC,11.703125,31.5962,1.448931909212283,256.0,1.0,1.0,True
BDD/test_786.ppm,slicCC,10.66796875,27.5441,1.5895276455510803,1024.0,1.0,1.0,False
BDD/test_787.ppm,SLIC,13.603515625,28.6201,1.394113424264178,455.0,0.4,1.0,False
BDD/test_787.ppm,slicCC,11.11328125,24.1899,1.7065026362038664,1024.0,0.4,1.0,False
BDD/test_788.ppm,SLIC,6.56640625,33.8324,1.6784651992861392,64.0,0.7,2.0,True
BDD/test_788.ppm,slicCC,8.044921875,31.6793,1.3699927166788055,1024.0,1.0,1.0,True
BDD/test_789.ppm,SLIC,17.484375,26.8771,1.2558087578194816,455.0,0.2,1.0,False
BDD/test_789.ppm,slicCC,12.8984375,20.7748,1.7023016353725016,1024.0,0.5,1.0,False
BDD/test_79.ppm,SLIC,5.619140625,35.4534,1.6492874522071603,64.0,0.05,1.0,True
BDD/test_79.ppm,slicCC,5.16796875,30.5231,1.7932728647014362,256.0,1.0,3.0,True
BDD/test_790.ppm,SLIC,16.111328125,27.7926,1.3036731725057582,455.0,1.0,1.0,False
BDD/test_790.ppm,slicCC,12.3671875,23.4144,1.6983575489576752,1024.0,0.5,1.0,False
BDD/test_791.ppm,SLIC,11.69921875,30.1457,1.453422370617696,256.0,0.7,1.0,True
BDD/test_791.ppm,slicCC,10.802734375,25.9655,1.5740372446212259,1024.0,1.0,1.0,False
BDD/test_792.ppm,SLIC,15.2109375,29.4811,1.3189522342064715,455.0,0.4,1.0,False
BDD/test_792.ppm,slicCC,12.67578125,25.3454,1.5827426810477658,1024.0,1.0,1.0,False
BDD/test_793.ppm,SLIC,16.001953125,27.7036,1.2851214451360917,455.0,0.3,1.0,False
BDD/test_793.ppm,slicCC,12.171875,22.1638,1.6895057766367136,1024.0,0.5,1.0,False
BDD/test_794.ppm,SLIC,13.65234375,29.4366,1.3502145922746782,1024.0,0.4,1.0,False
BDD/test_794.ppm,slicCC,11.529296875,26.9487,1.5988480433677792,1024.0,0.7,1.0,False
BDD/test_795.ppm,SLIC,14.5703125,27.0171,1.3592493297587132,455.0,0.4,1.0,False
BDD/test_795.ppm,slicCC,11.767578125,21.9923,1.68298755186722,1024.0,0.7,1.0,False
BDD/test_796.ppm,SLIC,4.837890625,33.757,1.5421881308033911,64.0,0.05,1.0,True
BDD/test_796.ppm,slicCC,5.4765625,30.5131,1.362339514978602,1024.0,0.5,2.0,True
BDD/test_797.ppm,SLIC,13.763671875,29.4186,1.3895274584929758,455.0,1.0,1.0,False
BDD/test_797.ppm,slicCC,12.123046875,25.4707,1.5775737071048817,1024.0,0.05,1.0,False
BDD/test_798.ppm,SLIC,15.517578125,30.4404,1.2859660163624922,455.0,1.0,1.0,True
BDD/test_798.ppm,slicCC,12.025390625,23.354,1.6594120513236965,1024.0,0.05,1.0,False
BDD/test_799.ppm,SLIC,11.46484375,29.933,1.2582623509369677,1024.0,0.05,1.0,False
BDD/test_799.ppm,slicCC,9.740234375,27.6501,1.4810507319029476,1024.0,0.2,1.0,False
BDD/test_8.ppm,SLIC,10.630859375,31.5646,1.5105640271908873,256.0,0.05,1.0,True
BDD/test_8.ppm,slicCC,10.71484375,29.2327,1.4987240247903755,1024.0,1.0,1.0,False
BDD/test_80.ppm,SLIC,15.486328125,29.6914,1.3213519989910456,455.0,0.7,1.0,False
BDD/test_80.ppm,slicCC,12.556640625,24.0653,1.6296469124280604,1024.0,0.4,1.0,False
BDD/test_800.ppm,SLIC,12.82421875,30.6168,1.4220225403594273,256.0,0.7,1.0,True
BDD/test_800.ppm,slicCC,11.30859375,26.9405,1.612607944732297,1024.0,0.4,1.0,False
BDD/test_801.ppm,SLIC,15.376953125,30.8428,1.275625555696685,1024.0,0.3,1.0,True
BDD/test_801.ppm,slicCC,11.9140625,26.9624,1.6463934426229507,1024.0,0.3,1.0,False
BDD/test_802.ppm,SLIC,14.765625,27.7234,1.3843915343915343,455.0,0.05,1.0,False
BDD/test_802.ppm,slicCC,11.46484375,23.8329,1.7829642248722317,1024.0,0.5,1.0,False
BDD/test_803.ppm,SLIC,7.69140625,36.1633,1.4860335195530727,64.0,0.05,2.0,True
BDD/test_803.ppm,slicCC,6.6875,31.9197,1.7091121495327102,455.0,0.05,1.0,True
BDD/test_804.ppm,SLIC,13.0390625,28.6236,1.4417315757938887,455.0,1.0,1.0,False
BDD/test_804.ppm,slicCC,9.5859375,23.642,1.961083944580277,455.0,0.5,1.0,False
BDD/test_805.ppm,SLIC,16.2265625,29.518,1.2673326913818006,455.0,1.0,1.0,False
BDD/test_805.ppm,slicCC,12.49609375,25.0521,1.645670522038137,1024.0,0.2,1.0,False
BDD/test_806.ppm,SLIC,16.345703125,27.6539,1.287250567570797,1024.0,0.05,1.0,False
BDD/test_806.ppm,slicCC,12.71875,22.9599,1.6543304668304668,1024.0,0.7,1.0,False
BDD/test_807.ppm,SLIC,15.783203125,30.6902,1.2655611929216681,455.0,1.0,1.0,True
BDD/test_807.ppm,slicCC,12.18359375,25.7269,1.6394677781340172,1024.0,1.0,1.0,False
BDD/test_808.ppm,SLIC,18.05859375,26.1141,1.2694138005624054,455.0,0.05,1.0,False
BDD/test_808.ppm,slicCC,12.845703125,19.5165,1.784552227459328,1024.0,0.4,1.0,False
BDD/test_809.ppm,SLIC,7.52734375,32.2059,1.92579138557343,64.0,0.05,1.0,True
BDD/test_809.ppm,slicCC,7.587890625,30.4932,1.9104247104247105,455.0,0.2,2.0,True
BDD/test_81.ppm,SLIC,10.869140625,32.4098,1.3861635220125785,256.0,0.05,1.0,True
BDD/test_81.ppm,slicCC,10.4609375,29.3022,1.440253920836445,1024.0,0.05,1.0,False
BDD/test_810.ppm,SLIC,14.998046875,30.8545,1.2472978252376612,256.0,0.7,1.0,True
BDD/test_810.ppm,slicCC,11.17578125,25.6091,1.6738902481649773,1024.0,0.05,1.0,False
BDD/test_811.ppm,SLIC,10.951171875,30.2298,1.5707151774567505,256.0,0.3,1.0,True
BDD/test_811.ppm,slicCC,10.80078125,28.2642,1.5925858951175407,1024.0,0.05,1.0,False
BDD/test_812.ppm,SLIC,6.30078125,32.3234,1.6776193428394297,64.0,0.3,2.0,True
BDD/test_812.ppm,slicCC,8.029296875,30.7273,1.3164680126489905,1024.0,1.0,1.0,True
BDD/test_813.ppm,SLIC,16.361328125,27.2831,1.256535752656082,455.0,0.7,1.0,False
BDD/test_813.ppm,slicCC,12.669921875,21.4695,1.622629875134885,1024.0,0.5,1.0,False
BDD/test_814.ppm,SLIC,6.8671875,32.0363,1.3643344709897611,256.0,0.1,1.0,True
BDD/test_814.ppm,slicCC,6.314453125,30.1176,1.4837612124961337,1024.0,1.0,1.0,True
BDD/test_815.ppm,SLIC,6.423828125,31.3101,2.2794162359379753,64.0,0.7,4.0,True
BDD/test_815.ppm,slicCC,9.6796875,30.4862,1.5127118644067796,1024.0,0.2,1.0,True
BDD/test_816.ppm,SLIC,15.4140625,28.0296,1.3232387227572224,455.0,0.7,1.0,False
BDD/test_816.ppm,slicCC,12.306640625,23.325,1.657355975242025,1024.0,0.05,1.0,False
BDD/test_817.ppm,SLIC,15.98828125,26.5408,1.3454678719765454,455.0,0.3,1.0,False
BDD/test_817.ppm,slicCC,12.490234375,21.2226,1.7222830336200157,1024.0,1.0,1.0,False
BDD/test_818.ppm,SLIC,17.69140625,25.5676,1.2607639655553102,455.0,0.3,1.0,False
BDD/test_818.ppm,slicCC,12.416015625,17.9518,1.7964448639295265,1024.0,1.0,1.0,False
BDD/test_819.ppm,SLIC,13.552734375,28.0232,1.38708747658164,455.0,1.0,1.0,False
BDD/test_819.ppm,slicCC,9.3515625,22.074,2.010233918128655,1024.0,0.05,1.0,False
BDD/test_82.ppm,SLIC,17.11328125,26.3695,1.3033553983108879,455.0,0.4,1.0,False
BDD/test_82.ppm,slicCC,13.15234375,21.1809,1.695871695871696,1024.0,0.3,1.0,False
BDD/test_820.ppm,SLIC,12.48828125,30.2432,1.371598373475133,455.0,0.4,1.0,True
BDD/test_820.ppm,slicCC,10.818359375,25.4657,1.5833182884997292,1024.0,0.3,1.0,False
BDD/test_821.ppm,SLIC,13.529296875,30.8716,1.3232279486069005,455.0,0.7,1.0,True
BDD/test_821.ppm,slicCC,11.322265625,28.4138,1.581162670346731,1024.0,0.7,1.0,False
BDD/test_822.ppm,SLIC,15.7265625,26.4359,1.3496025832091405,455.0,0.05,1.0,False
BDD/test_822.ppm,slicCC,12.142578125,22.5403,1.7479491716261863,1024.0,0.4,1.0,False
BDD/test_823.ppm,SLIC,7.5859375,31.5362,1.4752832131822864,256.0,0.4,1.0,True
BDD/test_823.ppm,slicCC,7.814453125,29.701,1.4321419645088729,1024.0,0.7,1.0,False
BDD/test_824.ppm,SLIC,14.98046875,29.1254,1.3146023468057366,455.0,0.3,1.0,False
BDD/test_824.ppm,slicCC,12.1796875,23.8441,1.6169018601667735,1024.0,0.7,1.0,False
BDD/test_825.ppm,SLIC,7.02734375,30.1938,2.025847693162868,64.0,0.05,1.0,True
BDD/test_825.ppm,slicCC,9.814453125,28.9175,1.4505472636815921,1024.0,0.5,1.0,False
BDD/test_826.ppm,SLIC,15.998046875,30.7504,1.2311073129044072,455.0,0.05,1.0,True
BDD/test_826.ppm,slicCC,12.38671875,25.2568,1.5900346893724377,1024.0,1.0,1.0,False
BDD/test_827.ppm,SLIC,13.626953125,31.0668,1.2889494051884764,455.0,0.05,1.0,True
BDD/test_827.ppm,slicCC,11.16015625,25.7212,1.5738536926846343,1024.0,0.05,1.0,False
BDD/test_828.ppm,SLIC,7.8359375,30.1278,1.9693419740777667,64.0,0.05,2.0,True
BDD/test_828.ppm,slicCC,10.224609375,29.9484,1.5092645654250239,1024.0,0.05,1.0,False
BDD/test_829.ppm,SLIC,13.88671875,28.1256,1.3637130801687765,455.0,1.0,1.0,False
BDD/test_829.ppm,slicCC,12.048828125,20.2142,1.5717296158210408,1024.0,0.4,1.0,False
BDD/test_83.ppm,SLIC,15.857421875,28.098,1.3077965266658456,455.0,0.5,1.0,False
BDD/test_83.ppm,slicCC,11.984375,22.7441,1.7304432855280314,1024.0,1.0,1.0,False
BDD/test_830.ppm,SLIC,15.90625,25.2024,1.3291994106090372,455.0,0.7,1.0,False
BDD/test_830.ppm,slicCC,11.001953125,18.2009,1.921711343866501,1024.0,1.0,1.0,False
BDD/test_831.ppm,SLIC,15.296875,28.808,1.3089887640449438,455.0,0.2,1.0,False
BDD/test_831.ppm,slicCC,12.267578125,23.5593,1.6322241681260945,1024.0,0.05,1.0,False
BDD/test_832.ppm,SLIC,12.98828125,33.2739,1.2126315789473685,455.0,0.05,1.0,True
BDD/test_832.ppm,slicCC,10.57421875,28.8148,1.4894717399335058,1024.0,0.7,1.0,False
BDD/test_833.ppm,SLIC,11.724609375,27.3267,1.3636515075795435,455.0,0.7,1.0,False
